Geneid	G10	G11	G15	G16	G3	G4	G5	G8	G9	KP0B	KP0	KP1B	KP1	KP2B	KP2	KP4B	KP4	KP6B	KP6	WP2	WP6
Olfr500-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr501-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr503	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Olfr504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr505-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr506	1	0	0	7	0	0	0	1	0	3	0	0	0	1	0	3	4	0	0	0	0
Olfr507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr509	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Olfr510	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
Olfr511-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr515-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm17992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nlrp10	113	22	49	35	18	13	2	54	142	40	39	95	36	89	53	78	29	39	50	76	58
Eif3f	3774	6231	3914	4376	5441	3256	3814	7629	3756	4795	3840	6348	4754	5597	4063	4214	4351	5079	4893	7253	6021
Tub	4	0	0	2	0	3	3	0	2	2	0	1	2	0	5	1	1	0	0	1	0
Gm26599	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0
Ric3	6	0	4	5	37	47	45	22	16	21	6	3	9	13	18	4	12	12	14	30	22
Gm25450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lmo1	8	6	4	7	2	0	2	24	14	11	10	14	12	9	10	14	8	9	13	20	12
Gm44781	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm45024	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
Stk33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9105	1	1	1	1	0	1	0	2	3	0	1	1	0	0	4	0	0	0	0	3	0
1700095J03Rik	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Trim66	2	0	0	1	3	2	1	2	3	3	4	1	0	5	2	0	3	1	2	0	1
Rpl27a	3457	8905	3474	3608	8959	2758	3153	6792	2809	7931	5905	8860	7516	9457	6610	8229	6129	10466	8124	10844	11409
Snora3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm47284	0	0	1	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0
Gm24888	1	0	2	4	3	9	1	1	1	0	2	2	2	1	5	1	1	7	2	3	0
St5	1527	515	1479	1924	511	1245	1300	898	1541	738	557	1036	856	1072	699	966	564	800	626	1006	1065
Gm44864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akip1	185	138	133	140	224	105	161	315	149	165	96	194	140	215	190	187	117	217	214	228	252
BC051019	10	0	3	2	4	4	2	3	1	0	1	1	2	3	2	3	1	6	0	0	5
Ascl3	2	0	4	1	2	3	0	4	1	0	1	2	0	7	1	0	1	2	2	0	7
Tmem9b	1881	1494	2195	2373	1809	1655	1443	2027	1566	1772	1546	1923	1452	2171	1776	1978	1542	2158	1934	2090	2309
4930431P19Rik	47	0	28	55	9	34	29	27	18	35	14	44	14	40	25	23	37	25	18	26	34
Nrip3	13	0	17	21	9	19	27	5	6	9	6	12	9	4	4	11	7	8	15	5	11
Gm22822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scube2	0	1	3	0	0	3	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
Dennd5a	87	13	67	54	72	165	76	88	63	69	48	69	65	97	80	92	51	58	90	61	78
Tmem41b	1098	1669	2447	2191	1801	1618	1316	1169	1001	1024	826	953	867	1596	1099	1564	976	1749	1503	1259	1415
Gm24842	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1600010M07Rik	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	1	2	0	0	2	0
Gm23100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ipo7	3356	2591	4212	4076	2612	3454	3304	4331	3272	2776	1881	2992	2669	3287	2326	3008	1382	4043	1595	3548	4058
Gm25636	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	4	0	1	1	0	3
Snora23	2	0	0	2	0	0	0	2	3	0	0	9	1	0	1	4	0	7	4	0	5
AA474408	32	0	15	17	12	31	18	6	28	18	7	6	4	19	8	20	10	7	9	14	15
Zfp143	422	227	582	496	282	396	396	454	353	290	272	396	261	406	316	385	240	400	281	334	425
Gm45819	29	41	35	37	12	23	28	40	40	30	22	56	31	56	13	11	24	33	43	52	14
Wee1	446	441	449	489	322	418	438	713	514	344	214	503	336	575	299	458	478	482	436	495	461
Swap70	896	498	461	546	491	1089	804	1274	861	691	480	820	593	683	408	461	379	562	384	888	1117
Gm45515	34	0	8	21	0	57	8	7	33	13	20	27	9	21	4	21	8	7	12	11	19
Gm9132	1	1	11	45	17	2	7	0	3	1	3	0	0	0	3	0	0	2	8	1	0
Sbf2	1923	893	1992	2453	981	1473	1621	2243	1944	1803	1106	2025	1479	2436	1569	1983	1640	2149	1687	2304	2431
Gm9064	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0
Gm17219	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0
Gm10087	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	1	1	3	0	0	0
Gm28863	4	9	0	4	1	4	2	3	2	4	0	1	7	2	0	2	3	1	2	1	1
Adm	203	80	561	494	93	71	98	16	214	66	94	112	58	99	88	158	115	161	140	73	43
Gm21123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B430319F04Rik	68	3	29	35	7	16	14	26	36	25	32	44	25	54	27	34	8	28	28	35	36
Ampd3	2197	640	1363	1684	402	904	617	1718	1429	1545	1099	2105	1166	2007	1320	1450	1010	1264	1347	2363	2136
Rnf141	2108	1211	1843	2400	2149	1499	1627	2516	2145	1802	1162	2185	1369	2358	1306	1851	1297	1975	1370	2344	2285
Gm47282	0	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	3	0	7	0	0
Lyve1	50	37	78	57	81	102	71	36	41	32	43	44	39	54	20	58	38	82	76	34	38
Mrvi1	14	37	13	12	7	25	20	19	9	10	1	6	8	5	10	7	8	8	8	5	18
Gm16336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctr9	1787	998	1791	1716	1075	1671	1393	1967	1623	1453	1067	1570	1239	1936	1300	1708	1098	1773	1370	2044	2035
Eif4g2	17351	11634	19624	19764	13559	14037	13373	18947	16075	15589	11455	16952	11890	20042	13828	17430	10264	20096	15769	20000	20054
Gm23262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700012D14Rik	36	0	16	50	10	61	19	13	51	29	12	30	15	25	18	32	16	16	14	13	30
Gm45378	2	0	0	0	0	4	1	1	2	0	0	4	1	0	0	0	0	0	0	0	0
5430402P08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Galnt18	6	0	2	3	1	7	0	8	12	4	0	3	7	1	8	3	2	7	13	2	7
Gm25787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45588	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Gm23345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Usp47	4152	2061	4272	4277	2130	3641	3483	4178	4027	3360	2367	3762	2869	3711	2885	3786	1832	4320	1686	3904	4375
Dkk3	6	1	4	0	12	14	5	7	4	3	0	1	7	0	0	11	7	7	6	2	12
Mical2	3113	1993	3695	3149	1099	2266	1986	2670	3109	2937	2216	4114	2135	5337	3057	4269	4218	4346	5450	3758	3222
Parva	2788	834	1203	1274	744	774	870	3627	2477	1888	1609	2403	2049	2564	1576	1737	1049	1690	1558	3046	2805
Parvaos	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	3
2310014F06Rik	6	0	1	0	0	6	3	4	7	3	0	0	4	2	1	2	2	2	1	2	1
Gm24154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tead1	1416	146	597	717	368	660	670	899	1182	945	657	992	705	1202	591	1183	630	1079	857	1199	1094
Gm44462	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0
Rassf10	169	0	13	24	31	57	63	96	177	149	71	83	82	97	38	41	20	39	18	104	123
Gm5599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4930543E12Rik	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Gm23662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arntl	1443	98	1271	1397	374	1436	1454	247	1496	436	289	337	625	486	372	554	119	560	234	525	630
Gm45355	1	0	0	6	0	0	0	0	3	0	0	3	0	0	2	2	0	4	0	1	0
Btbd10	328	83	228	252	219	305	210	350	357	265	215	286	179	339	235	266	158	326	266	351	463
Gm15994	0	0	1	0	3	0	0	0	2	2	1	7	1	1	0	4	0	1	0	0	3
Pth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Far1	6726	157	303	368	193	666	285	5917	6533	4536	3104	3675	3372	2447	1523	1159	389	1089	494	4798	5634
Far1os	121	0	5	8	0	7	9	19	106	76	52	47	27	44	18	18	7	25	2	61	67
Gm45612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Gm23700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5600	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
Gm29507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spon1	8	0	36	24	15	22	19	11	30	18	12	21	8	24	4	40	29	35	9	11	29
Rras2	1035	1054	1436	1539	1042	994	1024	1145	1101	971	664	965	861	1363	1001	999	1168	1143	1021	1204	1289
Gm45615	2	0	0	0	0	0	0	0	0	4	0	2	4	2	0	9	2	1	4	0	4
Gm45454	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Copb1	5939	2969	6032	6500	4703	4244	3633	6809	5290	4239	3154	4904	4518	5938	4535	4906	3411	5642	3656	5695	6371
Psma1	2444	2412	2224	2183	4036	1700	1453	4052	2426	2661	1931	2881	2140	2992	2441	2755	1928	3612	2126	3075	3590
4933406I18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2
Pde3b	337	133	276	306	210	350	227	290	228	153	125	198	213	331	224	298	202	278	210	270	233
Cyp2r1	26	15	1	10	8	61	37	28	42	28	10	14	25	42	24	17	7	13	10	21	31
Calca	1	0	0	0	0	5	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18599	6	0	0	1	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gm15500	89	328	122	104	265	80	114	166	71	94	91	129	129	106	103	102	88	129	91	118	135
Calcb	61	0	0	2	5	32	31	5	24	6	2	1	1	5	4	1	7	0	0	0	2
Insc	61	29	37	42	34	37	34	53	42	32	30	49	29	42	29	58	38	75	38	51	63
Gm24982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Gm45017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps4l-ps	0	0	0	0	4	0	0	3	0	0	0	0	0	0	1	0	0	1	0	1	0
Gm22669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A730082K24Rik	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Gm34225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl19-ps10	0	0	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
Gm27684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sox6	357	501	959	1143	535	740	846	378	334	288	163	587	305	845	465	763	741	667	727	433	356
Gm45025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sox6os	0	6	2	2	0	5	3	0	0	0	1	1	0	2	5	2	0	1	1	0	3
1110004F10Rik	1221	1094	1078	1120	1798	820	832	1695	1051	921	676	1044	839	1351	884	1136	715	1487	1126	1184	1595
1700003G18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Gm4353	44	2	18	11	46	34	40	48	30	29	11	18	15	27	12	16	23	38	30	39	20
Plekha7	2773	1171	2839	2998	1461	2400	2103	2381	2442	3035	1995	3221	1718	3414	2208	2793	2100	3024	2365	2778	3312
Gm44867	17	0	22	10	25	7	5	15	4	36	18	39	3	18	21	20	16	12	17	17	27
Rps13	2818	7647	2571	2793	7563	2199	2095	5326	2412	3910	2863	5080	4257	5159	3706	4211	3521	5488	4717	6258	6114
Snord14a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44777	30	3	26	27	11	35	13	7	25	16	27	17	11	42	16	34	16	28	15	13	35
Pik3c2a	2283	1311	3449	2890	1405	1906	1749	2076	2424	2409	1506	2672	1985	2095	1869	1914	916	2304	505	2018	2258
Gm45033	1	0	0	1	1	1	0	1	1	1	13	4	7	8	2	16	2	7	5	2	8
C430039J01Rik	0	0	0	1	0	0	0	0	1	1	0	3	1	6	0	1	1	3	0	3	7
AV356131	40	57	32	29	13	30	21	18	30	25	12	29	28	29	23	26	18	26	18	22	22
Gm45031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nucb2	394	201	299	280	297	362	351	428	438	255	228	324	452	267	431	439	153	501	195	326	481
Gm45151	23	0	8	5	2	11	8	5	11	9	10	9	13	9	8	17	4	14	10	7	7
4732496C06Rik	43	6	9	13	3	34	11	13	24	5	7	8	15	19	4	38	6	20	20	9	26
n-R5s157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm25423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4366	865	1459	971	1020	1008	46	1216	921	818	1333	1032	744	586	890	1197	1513	999	961	1378	1715	1015
Gm26054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39075	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Xylt1	282	40	77	241	63	280	235	174	353	185	148	227	141	219	122	120	91	76	67	243	241
Gm45153	1	0	0	0	0	0	2	0	0	0	0	1	0	2	0	1	0	1	0	0	4
Gm24063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps15a	3107	7315	3180	3415	8624	2207	2524	5973	2516	4451	3182	5169	4558	5470	3490	4443	3726	6008	4927	6771	6617
Arl6ip1	5404	4469	5698	6284	9201	5124	4957	7619	4963	5876	3871	6146	3314	6060	5310	5200	4109	5757	4412	6383	6776
Smg1	5858	1947	5886	6692	1988	5901	4316	3943	5439	5269	3128	5953	3163	6706	4023	6577	3095	6602	2062	5046	6096
Gm25683	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Gm45084	2	0	1	2	0	5	2	3	2	1	2	3	3	9	1	15	4	9	12	1	8
4930583K01Rik	1	11	3	0	0	0	2	2	0	0	0	2	1	0	0	0	1	0	1	0	0
Gm45155	9	7	15	17	1	12	1	1	7	7	5	10	4	10	12	15	7	15	10	1	1
Gm23229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm35309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syt17	10	0	2	0	8	65	68	17	5	18	12	8	15	17	17	5	5	3	3	12	20
Gm44652	1	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Itpripl2	275	456	584	1362	1008	2187	2371	281	188	317	158	278	210	594	372	647	964	524	661	363	331
Coq7	629	864	587	632	694	407	381	763	393	649	432	623	356	737	592	684	547	798	695	677	800
Tmc7	225	133	710	675	85	255	243	50	258	120	113	144	188	329	198	268	263	221	280	156	205
B230311B06Rik	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmc5	6983	2212	6113	6651	4401	4731	4222	6539	5621	5921	4329	6868	5562	7609	6797	7169	6257	5141	4992	5700	7811
Gm45236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gde1	1017	648	1574	1914	439	674	918	744	1249	726	576	621	661	1477	921	990	1112	832	1281	1087	893
Ccp110	229	64	203	181	50	209	152	108	322	153	65	108	112	225	122	250	92	175	87	95	178
Vps35l	1091	909	1278	1380	771	1024	974	1209	931	947	697	1216	777	1405	897	1226	940	1245	1115	1286	1296
1700016B15Rik	1	0	1	0	0	3	1	0	2	0	1	0	0	0	0	2	1	0	1	0	0
Gm44549	0	0	1	0	0	3	0	0	1	0	0	4	0	1	0	3	4	0	4	0	0
Gm44550	14	17	8	7	6	12	14	3	6	8	3	5	3	15	4	12	1	6	22	1	5
Gm26147	1	0	0	1	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0
Knop1	864	424	697	754	606	771	661	1039	709	727	533	819	706	1092	692	978	559	1070	840	976	1008
Iqck	17	14	5	14	12	19	9	9	15	6	12	8	8	19	15	9	11	12	5	9	19
Gm44763	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Gprc5b	12	0	23	19	3	13	7	18	13	10	9	13	19	10	24	19	48	36	49	15	31
Gpr139	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gp2	6	12	3	12	18	9	9	0	6	2	4	15	1	10	3	1	0	0	1	5	3
Umod	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdilt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gm37518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acsm5	0	13	1	4	11	44	33	2	0	0	0	2	0	0	0	0	2	0	2	0	0
Acsm2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39078	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acsm1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19950	0	0	4	2	0	2	2	3	0	0	0	0	0	0	1	4	5	12	8	0	4
Gm45792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acsm4	1	0	2	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	2	0
Thumpd1	760	499	796	801	625	843	855	1054	623	526	427	624	481	763	527	614	381	854	599	730	848
Gm44866	0	0	18	10	6	0	1	2	2	1	0	7	2	9	4	4	1	5	0	1	2
Ppp1ccb	8	33	37	43	40	19	23	28	20	20	11	28	21	41	11	24	35	32	29	30	36
Gm19963	2	0	4	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
Gm44966	0	0	2	4	0	1	3	0	2	0	5	1	0	1	0	0	0	0	0	1	0
Acsm3	1623	432	349	501	271	340	401	1654	1655	845	808	1024	763	960	345	292	363	409	531	1478	893
Eri2	214	63	181	174	181	191	158	198	195	149	122	168	90	169	120	158	107	174	90	126	212
Rexo5	239	33	117	149	63	244	114	83	165	135	74	136	58	163	85	139	83	129	108	115	152
Dcun1d3	268	152	383	364	243	463	379	279	315	288	198	304	225	309	257	335	262	358	317	306	368
Lyrm1	44	48	35	71	67	65	67	65	35	31	23	40	21	50	28	25	24	36	22	39	41
Dnah3	0	0	0	1	0	6	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0
Gm25217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930560O18Rik	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
Tmem159	494	297	421	435	398	317	307	500	441	285	231	406	287	419	291	313	281	324	364	409	451
Zp2	9	0	11	3	1	3	1	0	9	3	2	3	1	2	2	6	5	5	4	1	5
4930505K13Rik	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anks4b	3445	3460	5241	5634	5143	3217	3489	3287	2652	4273	2766	4533	2000	5167	4115	3890	3478	3950	3325	4149	3991
Crym	63	83	84	91	90	88	94	49	73	33	32	67	29	45	39	42	40	36	50	27	60
Abca14	7	0	14	23	17	17	27	5	14	8	4	11	2	8	6	10	17	11	5	3	3
Abca15	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0	2	2	0	7	0	0
Abca16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9165	1	0	2	1	1	0	7	0	0	0	2	0	0	1	0	0	2	0	0	1	0
Gm16475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E130201H02Rik	0	0	1	4	4	3	1	2	6	2	2	3	5	1	3	8	0	2	4	4	3
Gm45113	0	0	0	1	1	2	5	4	0	2	0	2	1	0	3	4	1	0	4	0	7
Gm45112	24	21	11	25	11	16	19	3	28	7	9	13	1	6	5	24	8	2	15	20	6
Uqcrc2	8101	7962	8721	10012	11264	5900	4673	10707	7180	7923	5764	8899	5587	9088	7031	7717	6265	9139	7662	9774	9771
Pdzd9	12	10	11	21	10	19	15	8	11	12	3	12	5	13	14	27	20	13	7	7	4
4930588G17Rik	6	5	5	9	0	5	3	0	4	2	0	3	4	5	0	4	0	2	0	3	2
9030407P20Rik	56	18	36	42	49	35	22	55	58	38	17	35	26	39	22	35	41	38	24	38	51
Mosmo	352	87	232	260	143	319	212	215	363	248	177	262	161	332	182	212	146	217	192	188	296
Gm44661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vwa3a	0	0	1	4	10	1	0	3	2	0	0	7	2	3	0	6	5	5	10	1	15
Gm5737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
Eef2k	1755	1469	2510	2716	772	1770	1521	1105	1425	1175	1033	1622	1066	1930	1158	1620	1236	1487	1711	1499	1314
Gm15774	15	0	59	60	3	22	41	2	19	15	19	19	13	46	3	33	23	13	41	17	20
Gm45047	10	0	7	10	0	18	5	1	3	1	0	2	1	7	1	10	4	4	8	3	0
Polr3e	659	424	720	736	544	850	654	804	586	502	370	604	477	825	504	695	583	832	698	750	936
Cdr2	276	764	1681	1062	497	724	589	237	182	204	153	254	229	627	480	683	815	711	783	273	284
Mfsd13b	15	7	13	7	4	10	7	18	6	3	1	4	2	12	4	6	10	5	5	3	10
Gm9234	1	1	1	1	1	0	2	0	0	4	2	3	2	5	2	2	1	1	1	2	1
Gm25924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9905	46	8	23	47	5	24	14	34	32	29	20	39	11	47	21	27	16	14	28	40	30
Mettl9	1425	1437	1748	1911	1425	1109	1118	1899	1369	1120	840	1450	1081	1962	1398	1714	1482	1922	1709	1567	1633
Gm45137	14	9	10	5	14	9	15	7	22	9	7	19	14	44	21	34	8	30	15	8	24
Gm27991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44901	18	2	0	9	4	18	10	2	11	9	6	14	4	13	9	24	8	9	9	1	12
2210406H18Rik	1	0	2	6	0	2	2	1	4	4	4	5	3	4	4	18	4	6	14	0	12
Igsf6	18	14	18	9	19	33	13	11	29	8	10	18	9	42	10	49	20	26	22	7	21
Otoa	0	0	1	0	2	1	0	0	1	2	1	0	1	2	0	3	0	0	0	1	0
Gm9240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930486N12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hs3st2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933432K03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
